"em","sector","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014"
"CH4","1A2g_Ind-Comb-Construction","ktCH4",3.74343524364882,3.82325874981399,4.19923168949852,6.3101366090281,6.40687992503166,6.46302498994975,6.75292472153379,7.00177494911948,7.17468856543758,7.13381360917545,8.39550223569164,7.10105998543021,7.78847818508175,7.77145262417345,8.08042484377095,8.10709426033991,8.36245519241293,8.25911065710791,8.37064172193817,8.1744489503953,8.38724087531147,6.29215953002434,6.54447267251799,6.93617855958538,6.7192725666588,6.84978301339138,7.52376902303786,6.53335454391669,6.80987456098509,6.45549777194439,6.34028831354231,6.49209006618057,6.80852013677805,6.64801202623048,7.05700391677401,7.74437600017971,8.22928728267669,8.45472371706348,9.63374386000508,8.48819365502432,8.85534105017119,9.30282789567856,10.79464100828,10.0228622180924,10.0184938085222
"CH4","1A2g_Ind-Comb-machinery","ktCH4",6.16378918343203,6.84456989409217,6.82126284587799,7.2637869918705,6.73786785505874,6.52230484052376,6.55634237145602,6.56438084231121,6.5923156594826,6.85544295184227,12.1553850598135,11.5762830054952,12.3456129378944,12.2846209101831,13.2078474509198,13.6320096174343,13.6811857917671,14.3256037726086,14.5069183354882,13.7538070485114,13.7106486315385,12.8791403273625,12.6726550491503,10.6861588392803,10.5679483820168,10.6470202525749,10.6555241771273,9.16712891422481,8.3584881588581,6.90410298287806,6.2002093739296,6.15644891211231,6.27845814926355,6.30647347000495,6.32765041895426,6.48150065247365,6.44440887466061,6.41689115300349,6.85446322638163,6.49918183049017,6.83555057822959,6.1806271191473,5.60315440335357,6.3002766074423,6.24614721949169
"CH4","1A2g_Ind-Comb-mining-quarying","ktCH4",2.88341357137879,3.43138561809585,3.40202130769747,3.53981476526116,3.64433702956865,3.32669730445127,3.41157679516146,3.46613099216338,3.38495639414235,3.62562155711001,3.64563275663542,3.4371039568693,3.4308700033855,3.50087856850104,3.7920368856887,3.66401965427715,3.5714674843972,3.75742628028278,3.66497578062,3.57192878698025,5.14514824698194,4.3903340434338,4.56256392662563,4.21395379152464,4.45637617091543,5.15979741239488,5.15626820446901,4.93561156025426,5.21590878554706,4.9242234655289,5.11713656133441,5.19639369722572,5.50022907386075,5.52314042133328,5.94990676833636,7.12080623773434,7.50928106849996,8.12164813535136,8.34522118400306,7.5325006242036,7.86070589681557,8.20533252150467,9.44406365382553,9.50601368624175,9.51356661499921
"CH4","1A2g_Ind-Comb-other","ktCH4",167.806063946936,144.919690054014,145.378206331822,146.496007061631,144.694413579631,159.99332960636,153.775396320214,165.981635549602,176.247505830369,182.892801204843,131.276352377469,119.580633807193,119.1145273036,121.399625299935,133.195706433356,132.04506358544,133.56461280266,142.454246896475,140.466352547123,110.46591743068,104.108433041248,103.390309845522,101.340851048122,89.5122158851207,116.542674921988,106.054380248863,108.960339077473,113.00264088806,108.041779896088,111.607533466136,111.245509200888,110.37243584293,109.038434173212,111.21363701007,113.54389882684,117.347184439381,124.168043686331,127.472909150839,132.923674914705,135.912223564158,142.716893302803,138.412949853577,135.498139883868,157.393600334986,161.904314521381
"CH4","1A2g_Ind-Comb-textile-leather","ktCH4",6.19940423496039,6.92165160328831,8.12347542112146,8.70141797573524,8.19535356852882,7.99094187957496,8.47599491992185,8.1682572419798,7.8987732321468,7.82536539040139,10.6942364165442,11.4206380947914,11.4068415566307,11.21343840395,10.9292898131156,10.7098883351731,11.1056960510302,11.8425502482911,12.011480043795,11.4255080148631,10.6316376773316,10.4526524106594,10.5271458937204,9.93273874106573,11.8921940857015,13.1509820152099,11.76503114867,11.2254492697555,10.8309884232932,9.33957550701017,9.31632391644451,9.01106846775457,8.76293048460643,8.28387436000952,9.43792909033971,9.1758010022215,8.87343941977013,8.87145851863843,9.48823833356382,8.04919207858627,8.16314808413005,8.53182033992286,7.68490018732424,6.92656123062739,6.98943081346096
"CH4","1A2g_Ind-Comb-transpequip","ktCH4",1.82629200958064,2.52969933106543,3.20848165738042,3.23204238386288,2.8888627206914,2.61934193887029,2.67809303283956,2.77841863399502,2.65497057354305,2.7298275295373,2.4982569001386,2.35000847545757,2.25038491665886,2.04759161858687,2.02556266191752,1.99446653262849,1.9520011668821,1.91494006306865,1.84204559202469,2.64630702604217,1.38531232925167,1.29732243004446,1.2195040245848,2.9126007974668,2.76391258765617,3.09174593256686,3.01167925204226,2.86561937802002,2.86574717635054,2.84561406347729,2.926683412157,2.84422130005302,3.05719541076556,2.52618028481648,2.44775588878419,2.52749546419824,2.42194285103345,2.34811278991089,2.50484430830986,2.41970164432009,2.64918887461148,2.55602048713771,2.30519459374372,2.29721971456216,2.27278454295183
"CH4","1A2g_Ind-Comb-wood-products","ktCH4",2.24020721215958,2.26717641982722,2.38478466139508,2.72285791140565,2.94232240621696,2.89792133957744,2.96149996831502,3.04281627825818,3.10296097494272,3.18122151442742,4.01714189596386,3.91074621530492,3.90244208816224,3.89526606748955,4.19649207790838,6.04413467517122,6.01407722047321,6.34042467823984,6.89093477502715,7.01236442221325,4.4541936545607,4.29198231758627,4.46750972427373,8.80122043436954,9.5446985780285,11.1431649493546,12.5925207927979,14.6093162563373,15.1385494503567,13.6726669720369,13.4661352143774,13.5923284952155,13.8535387509698,14.4467237814731,15.9887404657605,15.0820080059208,13.5694027811388,13.8227653170372,14.1855759871701,13.9599743930425,15.7731613970629,15.0543722402558,10.67128925892,15.3025198513055,15.4052267541852
"CH4","1A3ai_International-aviation","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","1A3aii_Domestic-aviation","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","1A3b_Road","ktCH4",457.011934937334,489.224404510042,523.046336642681,555.908224682956,552.183469879722,577.072705239977,604.389491528758,627.238931022219,660.432080587665,668.494854724358,665.221108737214,667.083420991532,672.502837206735,684.726762424518,698.993133710401,706.233605309216,732.234416257711,761.490678333361,793.629163897899,816.05026002872,823.216783450102,811.012128122017,826.244820502485,805.599464426863,800.731682562979,794.221330328292,787.651694249671,774.969689615573,761.178864405973,727.149805155308,703.515552839077,683.246833076633,667.298593270195,652.50538737556,648.435689269367,629.586591166189,624.129339582707,617.332551922755,571.747782292605,552.36392370473,552.081416983511,538.94284318722,535.442100892035,531.629105161618,521.096154779975
"CH4","1A3c_Rail","ktCH4",8.54629874443717,9.73307832133589,10.3059687428416,10.343506926082,10.8560258455813,9.97761304913304,9.10386823167575,9.23277833038745,9.30040655109597,9.36177393701587,9.10967549933299,9.04397243679785,8.71857827087816,8.20615978091341,8.29474588245586,8.0639768235472,7.74661707581071,7.68729420238216,7.63476057465959,7.36883890311253,7.31352320161254,6.8699324067118,6.59481816419551,6.14172593514645,5.71605003839842,5.70181876951235,5.75846097969827,5.34817616310333,4.99755901138088,4.68291243693418,6.20399761489752,5.93902503235687,6.23671547393778,6.48211705028471,6.22548387149407,6.60028143067148,6.93181768894265,6.8903445820348,5.76100085044851,5.13612572411608,5.29940440209674,5.84328675134498,5.71394061089876,5.84592829759526,5.87168977703729
"CH4","1A3di_International-shipping","ktCH4",8.16369325840578,14.4700968976206,15.1655474650201,16.0544321488761,15.0287779733475,14.0062214923752,14.4798868165056,14.5486688231698,14.6463719183137,15.173785565918,14.9323852209147,13.8393059875227,12.4456301198256,11.5920408459565,11.7488390514889,12.7573961956408,13.4404734123515,13.2804249203404,13.9271361112823,13.9423385508964,15.6822027832709,16.3840560697036,17.6242598634274,17.1620179830158,17.6218935122618,18.2347787387865,18.582424103122,18.9962990716647,19.5609463369143,20.631890243772,21.0954250897289,19.9105965118183,20.6068206293819,20.9409799362385,23.1172001940013,24.1486564981856,25.57988074402,26.8477656792921,26.8284564803925,25.6577499618556,27.6812278373066,27.9194970421089,25.4334409656665,25.3835206903326,25.6640475786187
"CH4","1A3di_Oil_tanker_loading","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","1A3dii_Domestic-navigation","ktCH4",8.97661244418054,16.2653266038331,15.7952428938963,16.754091516651,18.1253369506902,18.8691274909446,19.2186359579727,19.0275861398853,19.3984697158488,19.7376646970421,19.7056267375038,19.5665128776777,19.1416263157398,17.9124369915475,20.1607647350248,20.3284709313598,18.7235009043382,18.68360149886,18.4049625885244,18.3271854636752,19.9359877389616,18.1517721246015,18.8492204384082,18.9578954045971,17.1672195555684,18.0126229381726,22.2997078447874,20.29346875904,19.0466283760896,21.4010138635894,22.3107812731045,21.293348081961,20.2234701535199,21.9899036532181,21.3617657774693,22.3394688456298,22.6313447832031,24.008239784175,20.6894361082912,21.4786381719454,21.2017993366056,22.0714220154826,27.8898822665622,25.354087482095,25.7769859287286
"CH4","1A3eii_Other-transp","ktCH4",5.94857805730531,6.47372891934662,7.32470630908547,8.02775254410766,8.83800737390261,10.6205661991911,11.2685233801373,11.0214968648748,11.2122408487185,11.6331584172076,11.8576541932012,11.493583684536,11.0179594772862,9.83304696833036,10.192640212471,10.3925550695531,5.29399902372453,5.30309425842188,5.65175235284066,5.52017459660609,4.04147292344358,4.59137784479372,3.82415590112743,3.44027579220691,3.47148705665506,3.36849702403028,2.97532587447768,2.67908703322483,6.43145974019128,3.35210024456062,4.31104002437702,6.3115821434897,3.51169152730406,2.96800357730783,3.80325157869363,24.1691582922393,21.7018355941668,21.7749156489297,17.9761088757618,16.9503615238237,18.0950249600294,17.160957987566,15.8839109377098,15.341031902607,15.2109057289736
"CH4","1A4a_Commercial-institutional","ktCH4",241.286145687954,245.151450734937,266.658442797429,268.579260325465,271.869169644858,271.474038295676,284.525077123585,287.265533735807,295.751426139923,298.205443087867,299.522041749138,291.18151716933,291.469087813093,294.682558962421,304.567469998091,301.196254772809,279.50462404803,284.369081545835,292.5675154309,287.189971403546,311.094375932205,300.053257464888,237.780635766316,258.24764684549,209.476392947944,202.221263332026,214.517213735896,191.072436588679,179.960371331626,189.585908949072,186.6127270942,185.050825454621,182.010987249122,194.797257586098,193.52453474862,207.950053832165,209.170858640341,210.867494709651,225.494664065193,232.234068467873,235.329063483821,240.463725178545,258.540865557458,255.831148142942,256.545185306852
"CH4","1A4b_Residential","ktCH4",10018.379836174,10088.5900436678,10155.4349285944,10227.4692650246,10271.9511584753,10463.3632095569,10567.9620765505,10693.86068219,10813.7731365923,10968.5269285437,11038.1447708378,11106.9327944015,11232.197565611,11280.7608352508,11389.2482013573,11575.8553092792,11647.3285918826,11745.3072268756,11874.5228523645,11939.3220980048,11926.0944316094,12017.3089898223,12019.2063278816,12075.8553298971,11601.8658792259,11789.0243447079,11928.3007351704,11467.5350222165,10780.17085415,10808.2782874603,10650.7381024845,10656.4406159269,10425.201476756,10556.7453238872,10668.841285891,10761.4800856037,10814.029893574,10882.1975298038,11411.8787117528,11549.6458580869,11654.0980537998,11623.1731380011,11636.9491750821,11720.8940113378,11657.6565801103
"CH4","1A4c_Agriculture-forestry-fishing","ktCH4",240.731505625972,296.668744519589,306.695290631691,315.376267582407,320.736085069561,329.420351944327,335.224732984818,341.802169647744,349.135376727264,355.081005879532,362.831282475821,360.867084677154,364.612218174584,352.482365242848,350.581428335302,356.510871332614,361.598834161592,360.810946563971,365.888383005402,362.340028845667,345.246887921637,319.946467002999,304.689595598436,296.58452018699,252.607486479414,253.813965445613,218.259624220719,218.248411997001,183.109764558252,177.278069107918,141.378296630138,121.667279866531,117.468858691648,119.021810585707,130.963147489481,146.215608304681,146.970409548573,148.412398613476,155.774932018393,156.126061758244,162.155502108197,161.451056098055,163.364058601116,171.79353117636,171.50205013859
"CH4","1A5_Other-unspecified","ktCH4",16.3955778558829,18.0389919605605,17.0989705221462,18.0471340730885,17.8577467323664,18.1777632719529,18.4861243561034,18.6110798253514,18.7335054351188,22.9392582843385,17.8858651241657,22.5104754578823,20.9481186817,23.6753778122349,27.5211947947621,21.6703227155796,17.9104304773102,17.9296790818519,20.7067439140252,18.9087932251091,24.3954933701977,27.6488894061098,26.2369378883262,27.1050029528512,27.3091486190508,25.5908200753654,22.3843694120755,21.6061673348684,12.439406555367,15.5149302481246,16.1433214198787,15.9295132973002,17.0920454776328,18.2527340354728,20.1303117274606,19.2227322063321,16.8110062929277,15.7792703264191,21.1677512092938,31.2281554499688,24.8811909385458,16.3398221829017,22.4133524492743,20.6236038031466,21.0087751314331
"CH4","1B1_Fugitive-solid-fuels","ktCH4",27345.3690527938,27707.1291670155,27789.8877623811,27836.7641218486,27454.1400383028,28751.5397683938,28794.7479858366,29108.2970511682,29585.8859559799,30817.4146208135,30840.6350997843,30121.0400238587,30733.5281102701,30406.1114084209,31198.4748557566,31576.8921484111,32500.9304862344,33074.6498767024,33799.9195757392,34690.5308862774,34187.3399524939,33229.3345844859,32672.9355954176,32336.1442215894,32051.5620958006,32865.3003629914,32917.1366659479,32917.803579358,32202.4294045416,31811.10785153,32194.0190826697,32766.0474133678,33815.0952649197,37165.1289432286,40935.2562179717,44315.9712153089,46576.3108737018,48343.6363332539,51595.8712351667,52369.7359906305,56430.3829384085,60177.2669712688,63156.4795279455,64942.0243459189,64308.132931731
"CH4","1B2_Fugitive-petr-and-gas","ktCH4",62698.2537181672,64198.7960263418,66154.3238207232,70370.6280007267,69435.6099059718,67009.141066402,71179.8919998476,73168.8672109156,73783.7110900008,76269.9804434167,75293.1367894638,71108.4628577968,70361.4402257991,70327.9538487937,69995.9562408294,68453.872196286,70601.8090205182,71198.3324055727,73411.2342870824,74079.5232430884,74576.3503526936,73404.8447140424,70608.3034226016,70203.5025591801,70438.7649174637,72426.6164343687,74827.5484644227,75800.9541357765,76840.1125738689,75675.8006349584,77948.6384200978,78898.7236209418,79057.5346467567,81391.9678729564,85568.0034957158,86564.8541596808,87892.9180682476,88236.4209070532,90554.1657912378,89314.6055701679,90914.1276085421,89028.6732745922,90045.4538391032,89313.3629386475,89212.2081582477
"CH4","1B2d_Fugitive-other-energy","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","2A1_Cement-production","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","2A2_Lime-production","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","2Ax_Other-minerals","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","2B_Chemical-industry","ktCH4",83.3047946973956,84.3223628327,94.3490661897706,101.456173737616,102.546829210781,93.4219850886111,108.905965824768,113.254246619903,117.71816150984,124.619687759653,115.475550967829,114.978890905876,108.984673664944,110.962760353863,117.605717760023,115.763126913331,119.139447751506,122.844914107387,123.181243192519,123.650624524412,126.120294928571,121.669597028572,120.628267990476,116.768497033333,121.414796780952,122.655152842857,124.642783985714,126.77027417619,123.036335176191,121.861771228571,127.878948390476,123.157445357143,123.342898061905,133.624717109524,141.447169490476,140.004488538095,140.001774252381,150.301317109524,158.783340919048,154.010183194047,160.942820386946,161.409745379041,161.818660903672,162.991540377361,166.117398829744
"CH4","2C_Metal-production","ktCH4",182.2320086495,184.313239927568,194.276470378219,193.967309325229,179.188312724926,168.375369314787,162.343368398297,147.282944705493,140.156292699263,150.70235141023,130.213649831675,125.306770676144,95.8863755765471,84.6202001818528,101.53896398556,99.3717525640427,95.2119855445141,94.4897598088042,96.2917047881841,96.1865118177779,93.8280733379827,82.0766345560934,78.7593198668335,71.6395741187871,68.0715710977938,68.2394293237369,66.6718951779048,75.1305577420236,75.1550637583205,75.6886116641065,81.9629955043523,81.1689876190476,83.9658681952553,90.1087285007681,95.3710128571429,95.2651223809523,99.3842801205253,102.33492859175,97.1377162426835,87.8930821212013,91.6558992903843,94.1326278532982,93.2278926258077,93.5344963303136,93.8235829472678
"CH4","2D_Chemical-products-manufacture-processing","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","2D_Degreasing-Cleaning","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","2D_Other-product-use","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","2D_Paint-application","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","2H_Pulp-and-paper-food-beverage-wood","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","3B_Manure-management","ktCH4",8939.62109916379,9052.42671314468,9188.36227299919,9268.19005226561,9401.94441760553,9371.59855376591,9291.9352717554,9473.14447184732,9595.61578307579,9773.7811452875,9987.69358275052,9969.95057333665,9967.60408088547,9985.29924358202,10093.8757610608,10094.6446879147,10180.819592239,10147.7863765361,10157.6013876124,10222.1611107693,10199.0161537321,10185.0614631911,9921.21997908679,9750.26531081225,9712.53807598044,9611.39681214229,9472.17154387032,9459.78931016989,9566.86654168223,9570.03078088128,9568.85355770625,9701.10245390581,9831.61921216713,9942.36423573469,9928.44363271071,10144.1957487248,10295.4848257143,10619.6199302734,10574.5307288491,10552.3262684868,10637.0308635965,10684.1005472953,10838.4195629374,10816.0014393359,10878.1642617456
"CH4","3D_Rice-Cultivation","ktCH4",19762.3715639823,20245.1354948101,19909.2929115927,20600.2828214352,20752.7597328276,21377.2580015662,21322.0828984523,21521.9672618001,21599.4920327955,21268.0026594507,21719.3650976182,21846.5046916678,21314.4337110045,21326.9234765781,21633.0684998068,21561.7509196666,21566.0397350908,21155.1927078135,21872.4144740335,22301.3144778294,22085.5510258455,22035.0744886267,22117.343978844,22007.5014215794,21979.0727426961,22550.3001995418,22800.4220882246,22809.0552297062,22811.7559395675,23623.7681702717,23281.1888560663,22820.6272616262,22447.7861154556,22308.5195441744,22687.2707607895,23306.5431119947,23396.5902666667,23396.7836441274,23995.5899475027,24341.2886295132,24640.9405698867,24912.9813886279,25192.8779679146,25467.2056294523,25738.8305394233
"CH4","3D_Soil-emissions","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
